Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
2014,GA,Commercial Power,All Sources,72.0,21.0,105.5,103.8
2014,GA,Commercial Power,Other Biomass,4.0,2.0,6.8,6.8
2014,GA,Commercial Power,Petroleum,66.0,17.0,96.5,94.8
2014,GA,Commercial Power,Solar Thermal and Photovoltaic,2.0,2.0,2.2,2.2
2014,GA,"Electric Generators, Electric Utilities",All Sources,211.0,51.0,30695.1,28873.1
2014,GA,"Electric Generators, Electric Utilities",Coal,30.0,10.0,13355.3,12229.5
2014,GA,"Electric Generators, Electric Utilities",Hydroelectric,87.0,24.0,1915.8,2037.6
2014,GA,"Electric Generators, Electric Utilities",Natural Gas,54.0,14.0,8640.2,7730.8
2014,GA,"Electric Generators, Electric Utilities",Nuclear,4.0,2.0,4041.8,4061.0
2014,GA,"Electric Generators, Electric Utilities",Petroleum,22.0,4.0,1101.9,946.5
2014,GA,"Electric Generators, Electric Utilities",Pumped Storage,13.0,4.0,1634.6,1862.2
2014,GA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1.0,1.0,5.5,5.5
2014,GA,"Electric Generators, Independent Power Producers",All Sources,104.0,33.0,9116.4,8013.2
2014,GA,"Electric Generators, Independent Power Producers",Hydroelectric,6.0,4.0,7.7,6.9
2014,GA,"Electric Generators, Independent Power Producers",Natural Gas,63.0,13.0,8865.4,7778.5
2014,GA,"Electric Generators, Independent Power Producers",Other Biomass,22.0,5.0,22.4,22.4
2014,GA,"Electric Generators, Independent Power Producers",Petroleum,2.0,1.0,80.0,74.0
2014,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,9.0,8.0,60.9,60.9
2014,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,2.0,2.0,80.0,70.5
2014,GA,Industrial Power,All Sources,57.0,22.0,1030.5,954.7
2014,GA,Industrial Power,Coal,6.0,3.0,88.9,84.9
2014,GA,Industrial Power,Hydroelectric,5.0,2.0,3.3,3.1
2014,GA,Industrial Power,Natural Gas,6.0,3.0,93.5,87.9
2014,GA,Industrial Power,Other,1.0,1.0,45.0,44.0
2014,GA,Industrial Power,Other Biomass,3.0,1.0,6.6,6.6
2014,GA,Industrial Power,Petroleum,8.0,4.0,95.6,89.2
2014,GA,Industrial Power,Wood and Wood Derived Fuels,28.0,11.0,697.6,639.0
2014,GA,Total Electric Power Industry,All Sources,448.0,129.0,41272.4,38249.7
2014,GA,Total Electric Power Industry,Coal,36.0,13.0,13444.2,12314.4
2014,GA,Total Electric Power Industry,Hydroelectric,98.0,30.0,1926.8,2047.6
2014,GA,Total Electric Power Industry,Natural Gas,126.0,31.0,17922.1,15900.2
2014,GA,Total Electric Power Industry,Nuclear,4.0,2.0,4041.8,4061.0
2014,GA,Total Electric Power Industry,Other,1.0,1.0,45.0,44.0
2014,GA,Total Electric Power Industry,Other Biomass,30.0,9.0,37.7,37.7
2014,GA,Total Electric Power Industry,Petroleum,98.0,26.0,1374.0,1204.5
2014,GA,Total Electric Power Industry,Pumped Storage,13.0,4.0,1634.6,1862.2
2014,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,12.0,11.0,68.6,68.6
2014,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,30.0,13.0,777.6,709.5
2014,HI,"Combined Heat and Power, Electric Power",All Sources,4.0,2.0,502.4,400.0
2014,HI,"Combined Heat and Power, Electric Power",Coal,1.0,1.0,203.0,180.0
2014,HI,"Combined Heat and Power, Electric Power",Petroleum,3.0,1.0,299.4,220.0
2014,HI,Commercial Power,All Sources,2.0,1.0,97.3,88.0
2014,HI,Commercial Power,Other Biomass,2.0,1.0,97.3,88.0
2014,HI,"Electric Generators, Electric Utilities",All Sources,99.0,19.0,1852.1,1732.3
2014,HI,"Electric Generators, Electric Utilities",Hydroelectric,4.0,2.0,4.1,4.1
2014,HI,"Electric Generators, Electric Utilities",Other,1.0,1.0,39.1,26.6
2014,HI,"Electric Generators, Electric Utilities",Other Biomass,1.0,1.0,113.0,113.0
2014,HI,"Electric Generators, Electric Utilities",Petroleum,92.0,14.0,1683.9,1576.6
2014,HI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1.0,1.0,12.0,12.0
2014,HI,"Electric Generators, Independent Power Producers",All Sources,44.0,17.0,374.2,360.4
2014,HI,"Electric Generators, Independent Power Producers",Geothermal,12.0,1.0,51.0,43.0
2014,HI,"Electric Generators, Independent Power Producers",Hydroelectric,2.0,1.0,10.4,9.8
2014,HI,"Electric Generators, Independent Power Producers",Other,2.0,2.0,21.0,21.0
2014,HI,"Electric Generators, Independent Power Producers",Petroleum,3.0,1.0,66.0,60.8
2014,HI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,18.0,7.0,20.2,20.2
2014,HI,"Electric Generators, Independent Power Producers",Wind,7.0,7.0,205.6,205.6
2014,HI,Industrial Power,All Sources,18.0,8.0,91.0,90.8
2014,HI,Industrial Power,Hydroelectric,8.0,5.0,11.7,11.1
2014,HI,Industrial Power,Other Biomass,3.0,1.0,46.1,46.1
2014,HI,Industrial Power,Other Gases,2.0,1.0,6.0,6.4
2014,HI,Industrial Power,Petroleum,5.0,3.0,27.2,27.2
2014,HI,Total Electric Power Industry,All Sources,167.0,47.0,2917.0,2671.5
2014,HI,Total Electric Power Industry,Coal,1.0,1.0,203.0,180.0
2014,HI,Total Electric Power Industry,Geothermal,12.0,1.0,51.0,43.0
2014,HI,Total Electric Power Industry,Hydroelectric,14.0,8.0,26.2,25.0
2014,HI,Total Electric Power Industry,Other,3.0,3.0,60.1,47.6
2014,HI,Total Electric Power Industry,Other Biomass,6.0,3.0,256.4,247.1
2014,HI,Total Electric Power Industry,Other Gases,2.0,1.0,6.0,6.4
2014,HI,Total Electric Power Industry,Petroleum,103.0,19.0,2076.5,1884.6
2014,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,19.0,8.0,32.2,32.2
2014,HI,Total Electric Power Industry,Wind,7.0,7.0,205.6,205.6
2014,IA,"Combined Heat and Power, Electric Power",All Sources,1.0,1.0,1.0,1.0
2014,IA,"Combined Heat and Power, Electric Power",Other Biomass,1.0,1.0,1.0,1.0
2014,IA,Commercial Power,All Sources,36.0,9.0,111.4,111.6
2014,IA,Commercial Power,Coal,8.0,3.0,74.5,74.7
2014,IA,Commercial Power,Natural Gas,8.0,3.0,14.8,14.8
2014,IA,Commercial Power,Other Biomass,5.0,2.0,3.4,3.4
2014,IA,Commercial Power,Petroleum,14.0,3.0,17.7,17.7
2014,IA,Commercial Power,Wind,1.0,1.0,1.0,1.0
2014,IA,"Electric Generators, Electric Utilities",All Sources,445.0,139.0,13840.5,12655.0
2014,IA,"Electric Generators, Electric Utilities",Coal,24.0,13.0,6566.1,5995.2
2014,IA,"Electric Generators, Electric Utilities",Hydroelectric,18.0,2.0,128.0,143.7
2014,IA,"Electric Generators, Electric Utilities",Natural Gas,79.0,29.0,2892.3,2490.3
2014,IA,"Electric Generators, Electric Utilities",Other,3.0,1.0,22.5,20.0
2014,IA,"Electric Generators, Electric Utilities",Petroleum,288.0,84.0,1032.5,904.1
2014,IA,"Electric Generators, Electric Utilities",Wind,33.0,26.0,3199.1,3101.7
2014,IA,"Electric Generators, Independent Power Producers",All Sources,118.0,65.0,3237.7,3152.0
2014,IA,"Electric Generators, Independent Power Producers",Hydroelectric,2.0,1.0,1.2,1.2
2014,IA,"Electric Generators, Independent Power Producers",Natural Gas,1.0,1.0,1.0,1.0
2014,IA,"Electric Generators, Independent Power Producers",Nuclear,1.0,1.0,679.5,601.4
2014,IA,"Electric Generators, Independent Power Producers",Other Biomass,17.0,2.0,16.0,16.0
2014,IA,"Electric Generators, Independent Power Producers",Petroleum,49.0,15.0,72.9,72.9
2014,IA,"Electric Generators, Independent Power Producers",Wind,48.0,45.0,2467.1,2459.5
2014,IA,Industrial Power,All Sources,22.0,8.0,593.4,587.0
2014,IA,Industrial Power,Coal,12.0,5.0,492.5,493.1
2014,IA,Industrial Power,Natural Gas,3.0,2.0,57.5,53.5
2014,IA,Industrial Power,Petroleum,7.0,2.0,43.4,40.4
2014,IA,Total Electric Power Industry,All Sources,622.0,222.0,17784.0,16506.6
2014,IA,Total Electric Power Industry,Coal,44.0,21.0,7133.1,6563.0
2014,IA,Total Electric Power Industry,Hydroelectric,20.0,3.0,129.2,144.9
2014,IA,Total Electric Power Industry,Natural Gas,91.0,35.0,2965.6,2559.6
2014,IA,Total Electric Power Industry,Nuclear,1.0,1.0,679.5,601.4
2014,IA,Total Electric Power Industry,Other,3.0,1.0,22.5,20.0
2014,IA,Total Electric Power Industry,Other Biomass,23.0,5.0,20.4,20.4
2014,IA,Total Electric Power Industry,Petroleum,358.0,104.0,1166.5,1035.1
2014,IA,Total Electric Power Industry,Wind,82.0,72.0,5667.2,5562.2
2014,ID,"Combined Heat and Power, Electric Power",All Sources,11.0,7.0,41.7,40.9
2014,ID,"Combined Heat and Power, Electric Power",Natural Gas,2.0,2.0,20.8,20.8
2014,ID,"Combined Heat and Power, Electric Power",Other Biomass,7.0,3.0,8.5,8.5
2014,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,2.0,2.0,12.4,11.6
2014,ID,Commercial Power,All Sources,1.0,1.0,1.6,1.4
2014,ID,Commercial Power,Other Biomass,1.0,1.0,1.6,1.4
2014,ID,"Electric Generators, Electric Utilities",All Sources,119.0,47.0,3292.6,3412.6
2014,ID,"Electric Generators, Electric Utilities",Hydroelectric,106.0,40.0,2298.2,2489.2
2014,ID,"Electric Generators, Electric Utilities",Natural Gas,8.0,4.0,928.6,857.2
2014,ID,"Electric Generators, Electric Utilities",Other Biomass,2.0,1.0,3.2,3.2
2014,ID,"Electric Generators, Electric Utilities",Petroleum,2.0,1.0,5.0,5.4
2014,ID,"Electric Generators, Electric Utilities",Wind,1.0,1.0,57.6,57.6
2014,ID,"Electric Generators, Independent Power Producers",All Sources,122.0,74.0,1491.2,1401.0
2014,ID,"Electric Generators, Independent Power Producers",Geothermal,1.0,1.0,18.0,10.0
2014,ID,"Electric Generators, Independent Power Producers",Hydroelectric,71.0,34.0,243.1,218.5
2014,ID,"Electric Generators, Independent Power Producers",Natural Gas,2.0,1.0,301.5,248.0
2014,ID,"Electric Generators, Independent Power Producers",Other Biomass,17.0,7.0,19.6,19.4
2014,ID,"Electric Generators, Independent Power Producers",Wind,31.0,31.0,909.0,905.1
2014,ID,Industrial Power,All Sources,14.0,5.0,151.0,87.9
2014,ID,Industrial Power,Coal,6.0,2.0,18.9,17.2
2014,ID,Industrial Power,Natural Gas,2.0,1.0,20.0,4.3
2014,ID,Industrial Power,Other,1.0,1.0,15.9,14.8
2014,ID,Industrial Power,Other Biomass,3.0,1.0,2.4,2.4
2014,ID,Industrial Power,Wood and Wood Derived Fuels,2.0,1.0,93.8,49.2
2014,ID,Total Electric Power Industry,All Sources,267.0,134.0,4978.1,4943.8
2014,ID,Total Electric Power Industry,Coal,6.0,2.0,18.9,17.2
2014,ID,Total Electric Power Industry,Geothermal,1.0,1.0,18.0,10.0
2014,ID,Total Electric Power Industry,Hydroelectric,177.0,74.0,2541.3,2707.7
2014,ID,Total Electric Power Industry,Natural Gas,14.0,8.0,1270.9,1130.3
2014,ID,Total Electric Power Industry,Other,1.0,1.0,15.9,14.8
2014,ID,Total Electric Power Industry,Other Biomass,30.0,13.0,35.3,34.9
2014,ID,Total Electric Power Industry,Petroleum,2.0,1.0,5.0,5.4
2014,ID,Total Electric Power Industry,Wind,32.0,32.0,966.6,962.7
2014,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,4.0,3.0,106.2,60.8
2014,IL,"Combined Heat and Power, Electric Power",All Sources,25.0,7.0,213.1,213.1
2014,IL,"Combined Heat and Power, Electric Power",Natural Gas,17.0,6.0,201.1,203.1
2014,IL,"Combined Heat and Power, Electric Power",Other,2.0,1.0,3.0,1.0
2014,IL,"Combined Heat and Power, Electric Power",Other Biomass,3.0,1.0,3.0,3.0
2014,IL,"Combined Heat and Power, Electric Power",Petroleum,3.0,1.0,6.0,6.0
2014,IL,Commercial Power,All Sources,67.0,20.0,215.9,202.7
2014,IL,Commercial Power,Coal,6.0,2.0,50.5,49.8
2014,IL,Commercial Power,Hydroelectric,3.0,1.0,1.2,1.2
2014,IL,Commercial Power,Natural Gas,50.0,16.0,153.2,140.7
2014,IL,Commercial Power,Petroleum,7.0,3.0,9.3,9.3
2014,IL,Commercial Power,Wind,1.0,1.0,1.7,1.7
2014,IL,"Electric Generators, Electric Utilities",All Sources,269.0,53.0,6333.0,5262.7
2014,IL,"Electric Generators, Electric Utilities",Coal,12.0,4.0,2111.1,1884.0
2014,IL,"Electric Generators, Electric Utilities",Hydroelectric,10.0,3.0,13.4,12.0
2014,IL,"Electric Generators, Electric Utilities",Natural Gas,75.0,20.0,3797.5,2987.2
2014,IL,"Electric Generators, Electric Utilities",Other Biomass,5.0,2.0,18.2,15.8
2014,IL,"Electric Generators, Electric Utilities",Petroleum,162.0,31.0,386.3,357.2
2014,IL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1.0,1.0,0.3,0.3
2014,IL,"Electric Generators, Electric Utilities",Wind,4.0,3.0,6.2,6.2
2014,IL,"Electric Generators, Independent Power Producers",All Sources,290.0,101.0,43155.8,38380.6
2014,IL,"Electric Generators, Independent Power Producers",Coal,30.0,14.0,14359.6,12869.0
2014,IL,"Electric Generators, Independent Power Producers",Hydroelectric,16.0,5.0,25.1,20.9
2014,IL,"Electric Generators, Independent Power Producers",Natural Gas,116.0,22.0,12257.7,9963.3
2014,IL,"Electric Generators, Independent Power Producers",Nuclear,11.0,6.0,12415.1,11564.1
2014,IL,"Electric Generators, Independent Power Producers",Other,1.0,1.0,1.5,1.5
2014,IL,"Electric Generators, Independent Power Producers",Other Biomass,72.0,24.0,120.8,106.3
2014,IL,"Electric Generators, Independent Power Producers",Petroleum,12.0,2.0,400.8,305.0
2014,IL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3.0,3.0,31.6,31.6
2014,IL,"Electric Generators, Independent Power Producers",Wind,29.0,25.0,3543.6,3518.9
2014,IL,Industrial Power,All Sources,68.0,21.0,689.1,667.5
2014,IL,Industrial Power,Coal,15.0,5.0,463.4,452.1
2014,IL,Industrial Power,Natural Gas,46.0,14.0,103.3,93.0
2014,IL,Industrial Power,Other Gases,4.0,2.0,117.7,117.7
2014,IL,Industrial Power,Petroleum,3.0,1.0,4.7,4.7
2014,IL,Total Electric Power Industry,All Sources,719.0,202.0,50606.9,44726.6
2014,IL,Total Electric Power Industry,Coal,63.0,25.0,16984.6,15254.9
2014,IL,Total Electric Power Industry,Hydroelectric,29.0,9.0,39.7,34.1
2014,IL,Total Electric Power Industry,Natural Gas,304.0,78.0,16512.8,13387.3
2014,IL,Total Electric Power Industry,Nuclear,11.0,6.0,12415.1,11564.1
2014,IL,Total Electric Power Industry,Other,3.0,2.0,4.5,2.5
2014,IL,Total Electric Power Industry,Other Biomass,80.0,27.0,142.0,125.1
2014,IL,Total Electric Power Industry,Other Gases,4.0,2.0,117.7,117.7
2014,IL,Total Electric Power Industry,Petroleum,187.0,38.0,807.1,682.2
2014,IL,Total Electric Power Industry,Solar Thermal and Photovoltaic,4.0,4.0,31.9,31.9
2014,IL,Total Electric Power Industry,Wind,34.0,29.0,3551.5,3526.8
2014,IN,"Combined Heat and Power, Electric Power",All Sources,13.0,4.0,1484.0,1341.4
2014,IN,"Combined Heat and Power, Electric Power",Coal,4.0,1.0,822.8,759.0
2014,IN,"Combined Heat and Power, Electric Power",Natural Gas,9.0,3.0,661.2,582.4
2014,IN,Commercial Power,All Sources,21.0,5.0,83.8,78.1
2014,IN,Commercial Power,Coal,5.0,1.0,21.1,21.1
2014,IN,Commercial Power,Natural Gas,2.0,1.0,41.4,37.8
2014,IN,Commercial Power,Other Biomass,1.0,1.0,6.5,5.0
2014,IN,Commercial Power,Petroleum,12.0,3.0,13.8,13.2
2014,IN,Commercial Power,Wind,1.0,1.0,1.0,1.0
2014,IN,"Electric Generators, Electric Utilities",All Sources,239.0,57.0,26582.4,23319.2
2014,IN,"Electric Generators, Electric Utilities",Coal,62.0,22.0,19966.7,17785.3
2014,IN,"Electric Generators, Electric Utilities",Hydroelectric,21.0,5.0,92.1,60.4
2014,IN,"Electric Generators, Electric Utilities",Natural Gas,64.0,20.0,5888.5,4889.9
2014,IN,"Electric Generators, Electric Utilities",Other Biomass,57.0,9.0,50.0,48.8
2014,IN,"Electric Generators, Electric Utilities",Other Gases,4.0,1.0,13.2,12.0
2014,IN,"Electric Generators, Electric Utilities",Petroleum,28.0,10.0,568.9,519.8
2014,IN,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3.0,3.0,3.0,3.0
2014,IN,"Electric Generators, Independent Power Producers",All Sources,43.0,33.0,2094.7,2037.7
2014,IN,"Electric Generators, Independent Power Producers",Coal,2.0,1.0,24.1,23.2
2014,IN,"Electric Generators, Independent Power Producers",Natural Gas,4.0,1.0,236.0,180.0
2014,IN,"Electric Generators, Independent Power Producers",Other Biomass,4.0,2.0,7.1,6.8
2014,IN,"Electric Generators, Independent Power Producers",Petroleum,1.0,1.0,0.8,0.9
2014,IN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,19.0,19.0,88.0,88.1
2014,IN,"Electric Generators, Independent Power Producers",Wind,13.0,10.0,1738.7,1738.7
2014,IN,Industrial Power,All Sources,48.0,19.0,829.3,722.6
2014,IN,Industrial Power,Coal,2.0,2.0,12.9,10.4
2014,IN,Industrial Power,Natural Gas,4.0,2.0,8.5,8.7
2014,IN,Industrial Power,Other,1.0,1.0,94.6,88.0
2014,IN,Industrial Power,Other Biomass,15.0,6.0,16.3,14.2
2014,IN,Industrial Power,Other Gases,16.0,6.0,683.0,587.9
2014,IN,Industrial Power,Petroleum,10.0,3.0,14.0,13.4
2014,IN,Total Electric Power Industry,All Sources,364.0,118.0,31074.2,27499.0
2014,IN,Total Electric Power Industry,Coal,75.0,27.0,20847.6,18599.0
2014,IN,Total Electric Power Industry,Hydroelectric,21.0,5.0,92.1,60.4
2014,IN,Total Electric Power Industry,Natural Gas,83.0,27.0,6835.6,5698.8
2014,IN,Total Electric Power Industry,Other,1.0,1.0,94.6,88.0
2014,IN,Total Electric Power Industry,Other Biomass,77.0,18.0,79.9,74.8
2014,IN,Total Electric Power Industry,Other Gases,20.0,7.0,696.2,599.9
2014,IN,Total Electric Power Industry,Petroleum,51.0,17.0,597.5,547.3
2014,IN,Total Electric Power Industry,Solar Thermal and Photovoltaic,22.0,22.0,91.0,91.1
2014,IN,Total Electric Power Industry,Wind,14.0,11.0,1739.7,1739.7
2014,KS,"Electric Generators, Electric Utilities",All Sources,405.0,94.0,12532.4,11467.7
2014,KS,"Electric Generators, Electric Utilities",Coal,14.0,7.0,5384.8,5097.1
2014,KS,"Electric Generators, Electric Utilities",Natural Gas,210.0,62.0,4953.9,4360.1
2014,KS,"Electric Generators, Electric Utilities",Nuclear,1.0,1.0,1267.7,1175.0
2014,KS,"Electric Generators, Electric Utilities",Petroleum,176.0,49.0,628.5,538.0
2014,KS,"Electric Generators, Electric Utilities",Wind,4.0,3.0,297.5,297.5
2014,KS,"Electric Generators, Independent Power Producers",All Sources,38.0,20.0,2687.4,2687.4
2014,KS,"Electric Generators, Independent Power Producers",Hydroelectric,11.0,1.0,7.0,7.0
2014,KS,"Electric Generators, Independent Power Producers",Other Biomass,9.0,2.0,9.2,9.0
2014,KS,"Electric Generators, Independent Power Producers",Wind,18.0,17.0,2671.2,2671.4
2014,KS,Industrial Power,All Sources,7.0,7.0,113.2,71.5
2014,KS,Industrial Power,Natural Gas,5.0,5.0,89.3,64.7
2014,KS,Industrial Power,Other,1.0,1.0,2.0,0.8
2014,KS,Industrial Power,Other Biomass,1.0,1.0,21.9,6.0
2014,KS,Total Electric Power Industry,All Sources,450.0,121.0,15333.0,14226.6
2014,KS,Total Electric Power Industry,Coal,14.0,7.0,5384.8,5097.1
2014,KS,Total Electric Power Industry,Hydroelectric,11.0,1.0,7.0,7.0
2014,KS,Total Electric Power Industry,Natural Gas,215.0,67.0,5043.2,4424.8
2014,KS,Total Electric Power Industry,Nuclear,1.0,1.0,1267.7,1175.0
2014,KS,Total Electric Power Industry,Other,1.0,1.0,2.0,0.8
2014,KS,Total Electric Power Industry,Other Biomass,10.0,3.0,31.1,15.0
2014,KS,Total Electric Power Industry,Petroleum,176.0,49.0,628.5,538.0
2014,KS,Total Electric Power Industry,Wind,22.0,20.0,2968.7,2968.9
2014,KY,"Electric Generators, Electric Utilities",All Sources,148.0,38.0,22914.4,19473.0
2014,KY,"Electric Generators, Electric Utilities",Coal,54.0,19.0,17645.0,15089.7
2014,KY,"Electric Generators, Electric Utilities",Hydroelectric,27.0,6.0,802.0,833.0
2014,KY,"Electric Generators, Electric Utilities",Natural Gas,40.0,10.0,4438.7,3521.6
2014,KY,"Electric Generators, Electric Utilities",Other Biomass,20.0,6.0,17.2,16.8
2014,KY,"Electric Generators, Electric Utilities",Petroleum,7.0,1.0,11.5,11.9
2014,KY,"Electric Generators, Independent Power Producers",All Sources,12.0,4.0,1777.7,1329.5
2014,KY,"Electric Generators, Independent Power Producers",Hydroelectric,3.0,1.0,2.1,2.3
2014,KY,"Electric Generators, Independent Power Producers",Natural Gas,8.0,2.0,1774.0,1326.0
2014,KY,"Electric Generators, Independent Power Producers",Other Biomass,1.0,1.0,1.6,1.2
2014,KY,Industrial Power,All Sources,4.0,3.0,119.7,75.3
2014,KY,Industrial Power,Natural Gas,1.0,1.0,26.7,23.0
2014,KY,Industrial Power,Wood and Wood Derived Fuels,3.0,2.0,93.0,52.3
2014,KY,Total Electric Power Industry,All Sources,164.0,45.0,24811.8,20877.8
2014,KY,Total Electric Power Industry,Coal,54.0,19.0,17645.0,15089.7
2014,KY,Total Electric Power Industry,Hydroelectric,30.0,7.0,804.1,835.3
2014,KY,Total Electric Power Industry,Natural Gas,49.0,13.0,6239.4,4870.6
2014,KY,Total Electric Power Industry,Other Biomass,21.0,7.0,18.8,18.0
2014,KY,Total Electric Power Industry,Petroleum,7.0,1.0,11.5,11.9
2014,KY,Total Electric Power Industry,Wood and Wood Derived Fuels,3.0,2.0,93.0,52.3
2014,LA,"Combined Heat and Power, Electric Power",All Sources,3.0,1.0,570.0,525.0
2014,LA,"Combined Heat and Power, Electric Power",Natural Gas,3.0,1.0,570.0,525.0
2014,LA,Commercial Power,All Sources,2.0,2.0,27.1,26.0
2014,LA,Commercial Power,Natural Gas,2.0,2.0,27.1,26.0
2014,LA,"Electric Generators, Electric Utilities",All Sources,102.0,33.0,21222.7,18120.0
2014,LA,"Electric Generators, Electric Utilities",Coal,3.0,3.0,1893.3,1675.6
