Year,State Code,Fuel Source,Nameplate Capacity (Megawatts),renew_share,ipp_share,fossil_share,res_price,com_price,ind_price
2015,WV,Wind,583.3,5.8,23.6,93.8,10.08,8.61,6.09
2015,WY,Coal,7254.1,18.4,9.1,81.5,10.97,9.12,6.76
2015,WY,Hydroelectric,303.4,18.4,9.1,81.5,10.97,9.12,6.76
2015,WY,Natural Gas,306.4,18.4,9.1,81.5,10.97,9.12,6.76
2015,WY,Other,11.5,18.4,9.1,81.5,10.97,9.12,6.76
2015,WY,Other Gases,111.7,18.4,9.1,81.5,10.97,9.12,6.76
2015,WY,Petroleum,5.800000000000001,18.4,9.1,81.5,10.97,9.12,6.76
2015,WY,Wind,1433.0,18.4,9.1,81.5,10.97,9.12,6.76
2016,AK,Coal,175.5,18.2,0.7,80.3,20.3,17.56,15.22
2016,AK,Hydroelectric,475.2,18.2,0.7,80.3,20.3,17.56,15.22
2016,AK,Natural Gas,1421.5,18.2,0.7,80.3,20.3,17.56,15.22
2016,AK,Other,45.0,18.2,0.7,80.3,20.3,17.56,15.22
2016,AK,Other Biomass,11.5,18.2,0.7,80.3,20.3,17.56,15.22
2016,AK,Petroleum,821.0,18.2,0.7,80.3,20.3,17.56,15.22
2016,AK,Wind,60.6,18.2,0.7,80.3,20.3,17.56,15.22
2016,AL,Coal,6671.2,12.5,25.9,70.7,11.99,11.11,6.04
2016,AL,Hydroelectric,3106.7,12.5,25.9,70.7,11.99,11.11,6.04
2016,AL,Natural Gas,15354.199999999999,12.5,25.9,70.7,11.99,11.11,6.04
2016,AL,Nuclear,5270.4,12.5,25.9,70.7,11.99,11.11,6.04
2016,AL,Other Biomass,6.4,12.5,25.9,70.7,11.99,11.11,6.04
2016,AL,Other Gases,28.8,12.5,25.9,70.7,11.99,11.11,6.04
2016,AL,Petroleum,47.800000000000004,12.5,25.9,70.7,11.99,11.11,6.04
2016,AL,Solar Thermal and Photovoltaic,75.0,12.5,25.9,70.7,11.99,11.11,6.04
2016,AL,Wood and Wood Derived Fuels,718.4000000000001,12.5,25.9,70.7,11.99,11.11,6.04
2016,AR,Coal,5487.0,10.6,19.5,77.9,9.92,8.23,6.08
2016,AR,Hydroelectric,1320.9,10.6,19.5,77.9,9.92,8.23,6.08
2016,AR,Natural Gas,7229.400000000001,10.6,19.5,77.9,9.92,8.23,6.08
2016,AR,Nuclear,1845.0,10.6,19.5,77.9,9.92,8.23,6.08
2016,AR,Other Biomass,28.1,10.6,19.5,77.9,9.92,8.23,6.08
2016,AR,Petroleum,12.3,10.6,19.5,77.9,9.92,8.23,6.08
2016,AR,Pumped Storage,28.0,10.6,19.5,77.9,9.92,8.23,6.08
2016,AR,Solar Thermal and Photovoltaic,13.0,10.6,19.5,77.9,9.92,8.23,6.08
2016,AR,Wood and Wood Derived Fuels,378.1,10.6,19.5,77.9,9.92,8.23,6.08
2016,AZ,Coal,6244.8,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Hydroelectric,2718.0,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Natural Gas,16264.7,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Nuclear,4209.6,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Other Biomass,6.0,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Petroleum,128.3,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Pumped Storage,194.1,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Solar Thermal and Photovoltaic,1889.5,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Wind,267.3,15.4,27.1,70.8,12.15,10.41,6.07
2016,AZ,Wood and Wood Derived Fuels,30.2,15.4,27.1,70.8,12.15,10.41,6.07
2016,CA,Coal,62.5,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Geothermal,2907.6,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Hydroelectric,10055.300000000001,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Natural Gas,44949.6,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Nuclear,2323.0,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Other,233.2,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Other Biomass,580.7,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Other Gases,278.0,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Petroleum,539.8000000000001,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Pumped Storage,3745.6,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Solar Thermal and Photovoltaic,9562.2,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Wind,5670.7,36.3,54.9,56.0,17.39,15.07,11.92
2016,CA,Wood and Wood Derived Fuels,899.1,36.3,54.9,56.0,17.39,15.07,11.92
2016,CO,Coal,5524.7,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Hydroelectric,669.9,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Natural Gas,7441.599999999999,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Other,10.6,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Other Biomass,21.4,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Petroleum,202.7,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Pumped Storage,508.5,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Solar Thermal and Photovoltaic,419.40000000000003,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Wind,3027.1,23.3,31.8,73.8,12.07,9.6,7.35
2016,CO,Wood and Wood Derived Fuels,12.6,23.3,31.8,73.8,12.07,9.6,7.35
2016,CT,Coal,400.0,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Hydroelectric,118.5,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Natural Gas,3806.6000000000004,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Nuclear,2162.9,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Other,32.1,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Other Biomass,211.3,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Petroleum,2816.8,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Pumped Storage,31.0,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Solar Thermal and Photovoltaic,25.2,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Wind,5.0,4.2,94.4,72.8,20.01,15.75,12.81
2016,CT,Wood and Wood Derived Fuels,43.0,4.2,94.4,72.8,20.01,15.75,12.81
2016,DC,Natural Gas,10.8,56.6,,43.4,12.29,11.72,8.8
2016,DC,Other Biomass,14.1,56.6,,43.4,12.29,11.72,8.8
2016,DE,Coal,445.5,1.2,84.9,98.8,13.42,10.07,8.11
2016,DE,Natural Gas,2876.2,1.2,84.9,98.8,13.42,10.07,8.11
2016,DE,Other Biomass,12.2,1.2,84.9,98.8,13.42,10.07,8.11
2016,DE,Other Gases,140.0,1.2,84.9,98.8,13.42,10.07,8.11
2016,DE,Petroleum,121.6,1.2,84.9,98.8,13.42,10.07,8.11
2016,DE,Solar Thermal and Photovoltaic,30.8,1.2,84.9,98.8,13.42,10.07,8.11
2016,DE,Wind,2.0,1.2,84.9,98.8,13.42,10.07,8.11
2016,FL,Coal,11090.3,2.9,8.6,90.8,10.98,8.9,7.69
2016,FL,Hydroelectric,55.7,2.9,8.6,90.8,10.98,8.9,7.69
2016,FL,Natural Gas,43830.1,2.9,8.6,90.8,10.98,8.9,7.69
2016,FL,Nuclear,3797.2,2.9,8.6,90.8,10.98,8.9,7.69
2016,FL,Other,402.3,2.9,8.6,90.8,10.98,8.9,7.69
2016,FL,Other Biomass,975.4000000000001,2.9,8.6,90.8,10.98,8.9,7.69
2016,FL,Petroleum,5663.299999999999,2.9,8.6,90.8,10.98,8.9,7.69
2016,FL,Solar Thermal and Photovoltaic,330.6,2.9,8.6,90.8,10.98,8.9,7.69
2016,FL,Wood and Wood Derived Fuels,560.5,2.9,8.6,90.8,10.98,8.9,7.69
2016,GA,Coal,10109.7,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Hydroelectric,2175.7999999999997,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Natural Gas,18652.3,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Nuclear,4041.8,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Other,46.0,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Other Biomass,61.5,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Petroleum,1162.6000000000001,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Pumped Storage,1634.6,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Solar Thermal and Photovoltaic,978.0999999999999,10.3,20.9,75.3,11.5,9.81,5.84
2016,GA,Wood and Wood Derived Fuels,890.6,10.3,20.9,75.3,11.5,9.81,5.84
2016,HI,Coal,203.0,19.1,13.5,78.5,27.47,24.64,20.69
2016,HI,Geothermal,51.0,19.1,13.5,78.5,27.47,24.64,20.69
2016,HI,Hydroelectric,27.1,19.1,13.5,78.5,27.47,24.64,20.69
2016,HI,Other,67.6,19.1,13.5,78.5,27.47,24.64,20.69
2016,HI,Other Biomass,219.6,19.1,13.5,78.5,27.47,24.64,20.69
2016,HI,Other Gases,6.0,19.1,13.5,78.5,27.47,24.64,20.69
2016,HI,Petroleum,2062.5,19.1,13.5,78.5,27.47,24.64,20.69
2016,HI,Solar Thermal and Photovoltaic,50.7,19.1,13.5,78.5,27.47,24.64,20.69
2016,HI,Wind,205.6,19.1,13.5,78.5,27.47,24.64,20.69
2016,IA,Coal,6034.5,38.4,17.7,57.9,11.94,9.17,6.05
2016,IA,Hydroelectric,129.2,38.4,17.7,57.9,11.94,9.17,6.05
2016,IA,Natural Gas,3488.5,38.4,17.7,57.9,11.94,9.17,6.05
2016,IA,Nuclear,679.5,38.4,17.7,57.9,11.94,9.17,6.05
2016,IA,Other Biomass,21.4,38.4,17.7,57.9,11.94,9.17,6.05
2016,IA,Petroleum,1168.4999999999998,38.4,17.7,57.9,11.94,9.17,6.05
2016,IA,Solar Thermal and Photovoltaic,2.6,38.4,17.7,57.9,11.94,9.17,6.05
2016,IA,Wind,6934.099999999999,38.4,17.7,57.9,11.94,9.17,6.05
2016,ID,Coal,10.2,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Geothermal,18.0,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Hydroelectric,2542.5,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Natural Gas,1274.8,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Other,15.9,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Other Biomass,23.7,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Petroleum,5.0,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Solar Thermal and Photovoltaic,120.0,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Wind,974.4,74.3,32.7,25.3,9.95,7.76,6.55
2016,ID,Wood and Wood Derived Fuels,106.2,74.3,32.7,25.3,9.95,7.76,6.55
2016,IL,Coal,15662.699999999999,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Hydroelectric,39.7,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Natural Gas,17481.300000000003,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Nuclear,12415.1,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Other,112.4,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Other Biomass,138.6,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Other Gases,117.7,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Petroleum,808.2,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Solar Thermal and Photovoltaic,33.1,8.3,87.6,67.0,12.54,9.02,6.51
2016,IL,Wind,4008.5,8.3,87.6,67.0,12.54,9.02,6.51
2016,IN,Coal,17585.399999999998,7.8,8.0,91.8,11.79,10.01,6.97
2016,IN,Hydroelectric,92.1,7.8,8.0,91.8,11.79,10.01,6.97
2016,IN,Natural Gas,7648.0,7.8,8.0,91.8,11.79,10.01,6.97
2016,IN,Other,117.6,7.8,8.0,91.8,11.79,10.01,6.97
2016,IN,Other Biomass,81.0,7.8,8.0,91.8,11.79,10.01,6.97
2016,IN,Other Gases,696.2,7.8,8.0,91.8,11.79,10.01,6.97
2016,IN,Petroleum,285.70000000000005,7.8,8.0,91.8,11.79,10.01,6.97
2016,IN,Solar Thermal and Photovoltaic,160.6,7.8,8.0,91.8,11.79,10.01,6.97
2016,IN,Wind,1889.7,7.8,8.0,91.8,11.79,10.01,6.97
2016,KS,Coal,4946.7,27.2,25.4,65.2,13.06,10.47,7.49
2016,KS,Hydroelectric,7.0,27.2,25.4,65.2,13.06,10.47,7.49
2016,KS,Natural Gas,5197.099999999999,27.2,25.4,65.2,13.06,10.47,7.49
2016,KS,Nuclear,1267.7,27.2,25.4,65.2,13.06,10.47,7.49
2016,KS,Other,2.0,27.2,25.4,65.2,13.06,10.47,7.49
2016,KS,Other Biomass,9.2,27.2,25.4,65.2,13.06,10.47,7.49
2016,KS,Petroleum,625.9,27.2,25.4,65.2,13.06,10.47,7.49
2016,KS,Solar Thermal and Photovoltaic,1.0,27.2,25.4,65.2,13.06,10.47,7.49
2016,KS,Wind,4469.8,27.2,25.4,65.2,13.06,10.47,7.49
2016,KY,Coal,15601.7,4.7,4.8,95.3,10.49,9.57,5.67
2016,KY,Hydroelectric,1016.6,4.7,4.8,95.3,10.49,9.57,5.67
2016,KY,Natural Gas,7326.9,4.7,4.8,95.3,10.49,9.57,5.67
2016,KY,Other Biomass,20.400000000000002,4.7,4.8,95.3,10.49,9.57,5.67
2016,KY,Petroleum,11.5,4.7,4.8,95.3,10.49,9.57,5.67
2016,KY,Solar Thermal and Photovoltaic,10.0,4.7,4.8,95.3,10.49,9.57,5.67
2016,KY,Wood and Wood Derived Fuels,93.0,4.7,4.8,95.3,10.49,9.57,5.67
2016,LA,Coal,3170.2,2.4,11.4,88.4,9.34,8.59,5.08
2016,LA,Hydroelectric,192.0,2.4,11.4,88.4,9.34,8.59,5.08
2016,LA,Natural Gas,20370.6,2.4,11.4,88.4,9.34,8.59,5.08
2016,LA,Nuclear,2235.7,2.4,11.4,88.4,9.34,8.59,5.08
2016,LA,Other,371.1,2.4,11.4,88.4,9.34,8.59,5.08
2016,LA,Other Biomass,15.1,2.4,11.4,88.4,9.34,8.59,5.08
2016,LA,Other Gases,475.9,2.4,11.4,88.4,9.34,8.59,5.08
2016,LA,Petroleum,1046.2,2.4,11.4,88.4,9.34,8.59,5.08
2016,LA,Wood and Wood Derived Fuels,475.0,2.4,11.4,88.4,9.34,8.59,5.08
2016,MA,Coal,1124.6,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Hydroelectric,268.9,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Natural Gas,6896.1,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Nuclear,670.0,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Other Biomass,340.3,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Petroleum,3331.5,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Pumped Storage,1540.0,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Solar Thermal and Photovoltaic,483.59999999999997,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Wind,96.4,8.2,85.1,76.9,19.0,15.6,13.38
2016,MA,Wood and Wood Derived Fuels,18.0,8.2,85.1,76.9,19.0,15.6,13.38
2016,MD,Coal,5126.8,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Hydroelectric,550.8,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Natural Gas,4306.1,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Nuclear,1828.7,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Other,11.0,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Other Biomass,158.4,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Petroleum,1387.3,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Solar Thermal and Photovoltaic,144.4,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Wind,190.0,7.6,92.9,78.9,14.23,10.99,7.89
2016,MD,Wood and Wood Derived Fuels,3.8,7.6,92.9,78.9,14.23,10.99,7.89
2016,ME,Hydroelectric,714.8,47.9,78.6,51.4,15.83,12.08,8.96
2016,ME,Natural Gas,1758.1999999999998,47.9,78.6,51.4,15.83,12.08,8.96
2016,ME,Other,38.7,47.9,78.6,51.4,15.83,12.08,8.96
2016,ME,Other Biomass,50.1,47.9,78.6,51.4,15.83,12.08,8.96
2016,ME,Petroleum,917.6,47.9,78.6,51.4,15.83,12.08,8.96
2016,ME,Wind,898.8,47.9,78.6,51.4,15.83,12.08,8.96
2016,ME,Wood and Wood Derived Fuels,832.6,47.9,78.6,51.4,15.83,12.08,8.96
2016,MI,Coal,10354.2,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Hydroelectric,361.6,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Natural Gas,11781.0,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Nuclear,4314.1,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Other Biomass,240.10000000000002,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Other Gases,250.0,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Petroleum,607.7,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Pumped Storage,1978.8,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Solar Thermal and Photovoltaic,12.5,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Wind,1608.9,8.1,11.2,72.1,15.22,10.64,6.91
2016,MI,Wood and Wood Derived Fuels,374.6,8.1,11.2,72.1,15.22,10.64,6.91
2016,MN,Coal,4655.7,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Hydroelectric,215.3,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Natural Gas,5785.1,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Nuclear,1871.2,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Other,23.2,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Other Biomass,212.39999999999998,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Petroleum,921.2,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Solar Thermal and Photovoltaic,256.2,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Wind,3368.2,25.0,22.0,64.3,12.67,9.86,7.37
2016,MN,Wood and Wood Derived Fuels,371.8,25.0,22.0,64.3,12.67,9.86,7.37
2016,MO,Coal,12490.6,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Hydroelectric,506.0,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Natural Gas,6905.6,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Nuclear,1235.8,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Other,1.0,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Other Biomass,17.2,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Petroleum,1316.6000000000001,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Pumped Storage,600.4,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Solar Thermal and Photovoltaic,25.7,5.1,5.6,87.2,11.21,9.26,7.12
2016,MO,Wind,659.4,5.1,5.6,87.2,11.21,9.26,7.12
2016,MS,Coal,2010.3,1.7,10.2,90.4,10.47,9.57,5.79
2016,MS,Natural Gas,14275.0,1.7,10.2,90.4,10.47,9.57,5.79
2016,MS,Nuclear,1440.0,1.7,10.2,90.4,10.47,9.57,5.79
2016,MS,Other,1.6,1.7,10.2,90.4,10.47,9.57,5.79
2016,MS,Other Biomass,1.6,1.7,10.2,90.4,10.47,9.57,5.79
2016,MS,Petroleum,48.0,1.7,10.2,90.4,10.47,9.57,5.79
2016,MS,Solar Thermal and Photovoltaic,3.1,1.7,10.2,90.4,10.47,9.57,5.79
2016,MS,Wood and Wood Derived Fuels,294.3,1.7,10.2,90.4,10.47,9.57,5.79
2016,MT,Coal,2487.8,52.0,49.6,47.0,10.94,10.19,5.06
2016,MT,Hydroelectric,2664.6,52.0,49.6,47.0,10.94,10.19,5.06
2016,MT,Natural Gas,474.59999999999997,52.0,49.6,47.0,10.94,10.19,5.06
2016,MT,Other,60.0,52.0,49.6,47.0,10.94,10.19,5.06
2016,MT,Other Gases,1.6,52.0,49.6,47.0,10.94,10.19,5.06
2016,MT,Petroleum,68.0,52.0,49.6,47.0,10.94,10.19,5.06
2016,MT,Wind,687.3,52.0,49.6,47.0,10.94,10.19,5.06
2016,MT,Wood and Wood Derived Fuels,2.8,52.0,49.6,47.0,10.94,10.19,5.06
2016,NC,Coal,11494.2,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Hydroelectric,1890.3999999999999,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Natural Gas,12610.4,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Nuclear,5394.7,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Other,54.0,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Other Biomass,95.30000000000001,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Petroleum,490.8,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Pumped Storage,95.0,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Solar Thermal and Photovoltaic,2431.4,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Wind,208.0,14.6,12.9,69.7,11.03,8.62,6.31
2016,NC,Wood and Wood Derived Fuels,545.0,14.6,12.9,69.7,11.03,8.62,6.31
2016,ND,Coal,4350.1,41.4,19.2,58.5,10.16,9.15,7.98
2016,ND,Hydroelectric,614.0,41.4,19.2,58.5,10.16,9.15,7.98
2016,ND,Natural Gas,451.0,41.4,19.2,58.5,10.16,9.15,7.98
2016,ND,Other,5.3,41.4,19.2,58.5,10.16,9.15,7.98
2016,ND,Other Biomass,9.8,41.4,19.2,58.5,10.16,9.15,7.98
2016,ND,Other Gases,7.5,41.4,19.2,58.5,10.16,9.15,7.98
2016,ND,Petroleum,68.5,41.4,19.2,58.5,10.16,9.15,7.98
2016,ND,Wind,2828.3999999999996,41.4,19.2,58.5,10.16,9.15,7.98
2016,NE,Coal,3982.9,17.1,14.0,74.0,10.84,8.8,7.69
2016,NE,Hydroelectric,200.0,17.1,14.0,74.0,10.84,8.8,7.69
2016,NE,Natural Gas,2358.5,17.1,14.0,74.0,10.84,8.8,7.69
2016,NE,Nuclear,801.0,17.1,14.0,74.0,10.84,8.8,7.69
2016,NE,Other Biomass,15.7,17.1,14.0,74.0,10.84,8.8,7.69
2016,NE,Petroleum,360.7,17.1,14.0,74.0,10.84,8.8,7.69
2016,NE,Solar Thermal and Photovoltaic,6.3,17.1,14.0,74.0,10.84,8.8,7.69
2016,NE,Wind,1329.3999999999999,17.1,14.0,74.0,10.84,8.8,7.69
2016,NH,Coal,559.2,19.2,73.7,53.8,18.38,14.43,12.34
2016,NH,Hydroelectric,424.8,19.2,73.7,53.8,18.38,14.43,12.34
2016,NH,Natural Gas,1814.5,19.2,73.7,53.8,18.38,14.43,12.34
2016,NH,Nuclear,1242.0,19.2,73.7,53.8,18.38,14.43,12.34
2016,NH,Other Biomass,33.5,19.2,73.7,53.8,18.38,14.43,12.34
2016,NH,Petroleum,110.0,19.2,73.7,53.8,18.38,14.43,12.34
2016,NH,Wind,185.3,19.2,73.7,53.8,18.38,14.43,12.34
2016,NH,Wood and Wood Derived Fuels,243.4,19.2,73.7,53.8,18.38,14.43,12.34
2016,NJ,Coal,1343.3,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Hydroelectric,14.7,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Natural Gas,13543.300000000001,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Nuclear,4180.7,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Other,11.2,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Other Biomass,262.29999999999995,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Other Gases,30.0,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Petroleum,276.4,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Pumped Storage,453.0,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Solar Thermal and Photovoltaic,613.9,4.3,86.6,73.3,15.72,12.26,10.16
2016,NJ,Wind,9.0,4.3,86.6,73.3,15.72,12.26,10.16
2016,NM,Coal,3741.2,18.1,25.0,81.9,12.03,9.75,5.84
2016,NM,Geothermal,4.0,18.1,25.0,81.9,12.03,9.75,5.84
2016,NM,Hydroelectric,81.7,18.1,25.0,81.9,12.03,9.75,5.84
2016,NM,Natural Gas,3763.4,18.1,25.0,81.9,12.03,9.75,5.84
2016,NM,Other,2.6,18.1,25.0,81.9,12.03,9.75,5.84
2016,NM,Other Biomass,5.6,18.1,25.0,81.9,12.03,9.75,5.84
2016,NM,Petroleum,76.8,18.1,25.0,81.9,12.03,9.75,5.84
2016,NM,Solar Thermal and Photovoltaic,472.2,18.1,25.0,81.9,12.03,9.75,5.84
2016,NM,Wind,1112.3,18.1,25.0,81.9,12.03,9.75,5.84
2016,NV,Coal,1103.8,28.2,23.8,71.7,11.41,7.93,5.88
2016,NV,Geothermal,703.5,28.2,23.8,71.7,11.41,7.93,5.88
2016,NV,Hydroelectric,1052.2,28.2,23.8,71.7,11.41,7.93,5.88
2016,NV,Natural Gas,8616.199999999999,28.2,23.8,71.7,11.41,7.93,5.88
2016,NV,Other,7.5,28.2,23.8,71.7,11.41,7.93,5.88
2016,NV,Other Biomass,15.2,28.2,23.8,71.7,11.41,7.93,5.88
2016,NV,Petroleum,6.0,28.2,23.8,71.7,11.41,7.93,5.88
2016,NV,Solar Thermal and Photovoltaic,1902.8000000000002,28.2,23.8,71.7,11.41,7.93,5.88
2016,NV,Wind,150.0,28.2,23.8,71.7,11.41,7.93,5.88
2016,NY,Coal,1849.7,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Hydroelectric,4677.7,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Natural Gas,23357.0,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Nuclear,5708.1,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Other,20.0,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Other Biomass,434.0,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Petroleum,3882.1,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Pumped Storage,1240.0,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Solar Thermal and Photovoltaic,110.3,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Wind,1828.8000000000002,16.6,64.4,67.2,17.58,14.45,6.03
2016,NY,Wood and Wood Derived Fuels,147.7,16.6,64.4,67.2,17.58,14.45,6.03
2016,OH,Coal,16273.800000000001,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Hydroelectric,128.6,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Natural Gas,11059.9,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Nuclear,2236.8,2.8,69.3,89.9,12.47,9.97,6.98
2016,OH,Other,53.0,2.8,69.3,89.9,12.47,9.97,6.98
