Year,State,Sector,Price,Customers,Sales,Revenue,Use_per_Customer,Total_Summer_Capacity,IPP_Capacity,Utility_Capacity,Renewable_Capacity,IPP_Share,Renewable_Share,Fossil_Capacity,Fossil_Share
2019,NV,Transportation,8.51,1,8027,683,8027.0,47751.2,6256.799999999999,16651.8,6097.0,0.26205833570674664,0.12768265509557875,15643.2,0.3275980498919399
2019,NY,Commercial,14.06,1121107,75090820,10556658,66.97917326356895,164316.0,52575.2,21702.8,5092.4,0.6399279437182015,0.030991504174882542,53462.399999999994,0.32536332432629805
2019,NY,Industrial,5.61,7607,17548457,985033,2306.882739581964,164316.0,52575.2,21702.8,5092.4,0.6399279437182015,0.030991504174882542,53462.399999999994,0.32536332432629805
2019,NY,Residential,17.94,7235400,50141003,8995439,6.929955911214307,164316.0,52575.2,21702.8,5092.4,0.6399279437182015,0.030991504174882542,53462.399999999994,0.32536332432629805
2019,NY,Transportation,12.28,8,2820065,346400,352508.125,164316.0,52575.2,21702.8,5092.4,0.6399279437182015,0.030991504174882542,53462.399999999994,0.32536332432629805
2019,OH,Commercial,9.72,632794,46008937,4469895,72.70760626681037,113854.4,46690.8,9412.8,1742.8000000000002,0.8201843758343991,0.015307269635604775,50099.0,0.44002691156424345
2019,OH,Industrial,6.55,19798,50249178,3292193,2538.0936458228102,113854.4,46690.8,9412.8,1742.8000000000002,0.8201843758343991,0.015307269635604775,50099.0,0.44002691156424345
2019,OH,Residential,12.38,4980931,52226097,6464453,10.485207885834997,113854.4,46690.8,9412.8,1742.8000000000002,0.8201843758343991,0.015307269635604775,50099.0,0.44002691156424345
2019,OH,Transportation,6.83,2,37708,2574,18854.0,113854.4,46690.8,9412.8,1742.8000000000002,0.8201843758343991,0.015307269635604775,50099.0,0.44002691156424345
2019,OK,Commercial,7.98,285641,20085991,1603441,70.31900532486583,109502.4,21629.4,32780.0,16514.0,0.3950488756410819,0.15080947997486813,35957.200000000004,0.3283690585777116
2019,OK,Industrial,5.07,19905,20903983,1059116,1050.1875408188898,109502.4,21629.4,32780.0,16514.0,0.3950488756410819,0.15080947997486813,35957.200000000004,0.3283690585777116
2019,OK,Residential,10.21,1777156,23805972,2429743,13.395544341633487,109502.4,21629.4,32780.0,16514.0,0.3950488756410819,0.15080947997486813,35957.200000000004,0.3283690585777116
2019,OK,Transportation,0.0,0,0,0,,109502.4,21629.4,32780.0,16514.0,0.3950488756410819,0.15080947997486813,35957.200000000004,0.3283690585777116
2019,OR,Commercial,8.85,240488,16422975,1453026,68.29020574831176,67149.6,8264.2,22906.8,8187.800000000001,0.2461429405387374,0.12193371218890359,8630.4,0.12852496515243575
2019,OR,Industrial,5.86,25169,14668288,858920,582.7918471135126,67149.6,8264.2,22906.8,8187.800000000001,0.2461429405387374,0.12193371218890359,8630.4,0.12852496515243575
2019,OR,Residential,11.01,1763783,19286182,2123882,10.934554874380805,67149.6,8264.2,22906.8,8187.800000000001,0.2461429405387374,0.12193371218890359,8630.4,0.12852496515243575
2019,OR,Transportation,9.14,2,26941,2461,13470.5,67149.6,8264.2,22906.8,8187.800000000001,0.2461429405387374,0.12193371218890359,8630.4,0.12852496515243575
2019,PA,Commercial,8.71,716992,40142710,3498024,55.98766792377042,191307.2,91752.8,77.4,3242.2000000000003,0.9592195170908361,0.0169476109628911,68143.40000000001,0.35619882576296136
2019,PA,Industrial,6.41,13788,50422724,3230283,3657.0005802146793,191307.2,91752.8,77.4,3242.2000000000003,0.9592195170908361,0.0169476109628911,68143.40000000001,0.35619882576296136
2019,PA,Residential,13.8,5418870,54396182,7508619,10.038288794527272,191307.2,91752.8,77.4,3242.2000000000003,0.9592195170908361,0.0169476109628911,68143.40000000001,0.35619882576296136
2019,PA,Transportation,7.26,6,618767,44937,103127.83333333333,191307.2,91752.8,77.4,3242.2000000000003,0.9592195170908361,0.0169476109628911,68143.40000000001,0.35619882576296136
2019,RI,Commercial,16.38,60672,3644482,597112,60.068598364978904,8108.8,3955.6,14.2,304.6,0.9756314127861089,0.03756412786108919,3664.2,0.4518794396211523
2019,RI,Industrial,15.59,1758,695416,108412,395.5722411831627,8108.8,3955.6,14.2,304.6,0.9756314127861089,0.03756412786108919,3664.2,0.4518794396211523
2019,RI,Residential,21.73,444216,2983012,648292,6.715228627514542,8108.8,3955.6,14.2,304.6,0.9756314127861089,0.03756412786108919,3664.2,0.4518794396211523
2019,RI,Transportation,18.49,1,27005,4994,27005.0,8108.8,3955.6,14.2,304.6,0.9756314127861089,0.03756412786108919,3664.2,0.4518794396211523
2019,SC,Commercial,10.58,385285,22168328,2344564,57.53748004723776,95847.6,3162.0,43562.8,2329.2,0.0659797428417613,0.024301077961263504,24286.2,0.2533834963003768
2019,SC,Industrial,6.11,3703,26877335,1643068,7258.259519308669,95847.6,3162.0,43562.8,2329.2,0.0659797428417613,0.024301077961263504,24286.2,0.2533834963003768
2019,SC,Residential,12.99,2330903,31159957,4048095,13.368191211732105,95847.6,3162.0,43562.8,2329.2,0.0659797428417613,0.024301077961263504,24286.2,0.2533834963003768
2019,SC,Transportation,0.0,0,0,0,,95847.6,3162.0,43562.8,2329.2,0.0659797428417613,0.024301077961263504,24286.2,0.2533834963003768
2019,SD,Commercial,9.59,73549,4888034,468846,66.45955757386233,18728.8,2269.2,7073.8,2764.6000000000004,0.2423219853914826,0.147612233565418,3402.2,0.18165605911750887
2019,SD,Industrial,7.81,4089,2923865,228300,715.056248471509,18728.8,2269.2,7073.8,2764.6000000000004,0.2423219853914826,0.147612233565418,3402.2,0.18165605911750887
2019,SD,Residential,11.55,403717,5057032,584266,12.5261804680011,18728.8,2269.2,7073.8,2764.6000000000004,0.2423219853914826,0.147612233565418,3402.2,0.18165605911750887
2019,SD,Transportation,0.0,0,0,0,,18728.8,2269.2,7073.8,2764.6000000000004,0.2423219853914826,0.147612233565418,3402.2,0.18165605911750887
2019,TN,Commercial,10.65,497497,36151394,3850725,72.66655678325698,85614.8,438.6,41438.4,783.2,0.010245892065390564,0.009147951055191393,24484.6,0.2859856006204535
2019,TN,Industrial,5.68,1016,21104523,1198249,20772.168307086613,85614.8,438.6,41438.4,783.2,0.010245892065390564,0.009147951055191393,24484.6,0.2859856006204535
2019,TN,Residential,10.87,2914916,42573183,4628861,14.605286395903004,85614.8,438.6,41438.4,783.2,0.010245892065390564,0.009147951055191393,24484.6,0.2859856006204535
2019,TN,Transportation,0.0,0,0,0,,85614.8,438.6,41438.4,783.2,0.010245892065390564,0.009147951055191393,24484.6,0.2859856006204535
2019,TX,Commercial,8.06,1537111,142001524,11440049,92.38208821614055,500466.0,162525.2,58135.2,61639.0,0.6494954702217534,0.12316321188652177,175673.20000000004,0.35101925005894513
2019,TX,Industrial,5.45,232427,131673922,7171361,566.5173237188451,500466.0,162525.2,58135.2,61639.0,0.6494954702217534,0.12316321188652177,175673.20000000004,0.35101925005894513
2019,TX,Residential,11.76,11366639,155481342,18286991,13.678743734185629,500466.0,162525.2,58135.2,61639.0,0.6494954702217534,0.12316321188652177,175673.20000000004,0.35101925005894513
2019,TX,Transportation,6.44,3,186616,12022,62205.333333333336,500466.0,162525.2,58135.2,61639.0,0.6494954702217534,0.12316321188652177,175673.20000000004,0.35101925005894513
2019,US,Commercial,10.68,18694240,1360876555,145279763,72.796570226979,4396456.4,869898.0,1209053.4,303928.8,0.39572688586198645,0.06913040238497531,1473252.2000000002,0.33509992274687406
2019,US,Industrial,6.81,954222,1002352849,68284892,1050.4398861061682,4396456.4,869898.0,1209053.4,303928.8,0.39572688586198645,0.06913040238497531,1473252.2000000002,0.33509992274687406
2019,US,Residential,13.01,135249616,1440288909,187436037,10.649116438156838,4396456.4,869898.0,1209053.4,303928.8,0.39572688586198645,0.06913040238497531,1473252.2000000002,0.33509992274687406
2019,US,Transportation,9.66,83,7632150,737452,91953.61445783133,4396456.4,869898.0,1209053.4,303928.8,0.39572688586198645,0.06913040238497531,1473252.2000000002,0.33509992274687406
2019,UT,Commercial,8.26,132082,11860449,979491,89.79610393543405,35966.0,2835.2,14903.4,2751.2000000000003,0.15766001223377635,0.07649446699660792,14606.6,0.4061224489795918
2019,UT,Industrial,5.98,10343,9490843,567343,917.6102678139805,35966.0,2835.2,14903.4,2751.2000000000003,0.15766001223377635,0.07649446699660792,14606.6,0.4061224489795918
2019,UT,Residential,10.4,1116145,9739525,1013001,8.726039179497288,35966.0,2835.2,14903.4,2751.2000000000003,0.15766001223377635,0.07649446699660792,14606.6,0.4061224489795918
2019,UT,Transportation,10.62,1,51748,5498,51748.0,35966.0,2835.2,14903.4,2751.2000000000003,0.15766001223377635,0.07649446699660792,14606.6,0.4061224489795918
2019,VA,Commercial,8.18,434175,53981176,4417182,124.33045661311684,112178.8,8910.2,45009.6,2103.4,0.15885711025612684,0.018750423431165248,37825.4,0.3371884883774831
2019,VA,Industrial,6.85,3723,17598247,1206041,4726.899543378995,112178.8,8910.2,45009.6,2103.4,0.15885711025612684,0.018750423431165248,37825.4,0.3371884883774831
2019,VA,Residential,12.07,3464677,46666163,5632066,13.469123673000398,112178.8,8910.2,45009.6,2103.4,0.15885711025612684,0.018750423431165248,37825.4,0.3371884883774831
2019,VA,Transportation,8.27,1,189794,15690,189794.0,112178.8,8910.2,45009.6,2103.4,0.15885711025612684,0.018750423431165248,37825.4,0.3371884883774831
2019,VT,Commercial,15.98,58320,1934464,309173,33.16982167352538,3364.8,795.0,886.0,688.8,0.47253922967189727,0.20470756062767473,291.2,0.08654303376129338
2019,VT,Industrial,11.05,242,1411655,155930,5833.285123966943,3364.8,795.0,886.0,688.8,0.47253922967189727,0.20470756062767473,291.2,0.08654303376129338
2019,VT,Residential,17.71,316180,2081545,368721,6.5834176734771335,3364.8,795.0,886.0,688.8,0.47253922967189727,0.20470756062767473,291.2,0.08654303376129338
2019,VT,Transportation,0.0,0,0,0,,3364.8,795.0,886.0,688.8,0.47253922967189727,0.20470756062767473,291.2,0.08654303376129338
2019,WA,Commercial,8.75,389147,29269638,2561371,75.21486224999808,123709.6,7554.4,53489.8,6806.999999999999,0.12213118464533067,0.05502402400460432,9483.199999999999,0.07665694497435929
2019,WA,Industrial,4.8,26829,25171873,1209353,938.2337396101234,123709.6,7554.4,53489.8,6806.999999999999,0.12213118464533067,0.05502402400460432,9483.199999999999,0.07665694497435929
2019,WA,Residential,9.71,3126192,36512424,3544716,11.679520643645688,123709.6,7554.4,53489.8,6806.999999999999,0.12213118464533067,0.05502402400460432,9483.199999999999,0.07665694497435929
2019,WA,Transportation,9.45,5,98861,9341,19772.2,123709.6,7554.4,53489.8,6806.999999999999,0.12213118464533067,0.05502402400460432,9483.199999999999,0.07665694497435929
2019,WI,Commercial,10.72,356561,23546114,2525071,66.03670620174388,61247.2,3998.4,24966.6,1233.4,0.1305659687299991,0.020138063454329343,25923.4,0.4232585326349613
2019,WI,Industrial,7.31,5522,23614832,1727052,4276.4998189061935,61247.2,3998.4,24966.6,1233.4,0.1305659687299991,0.020138063454329343,25923.4,0.4232585326349613
2019,WI,Residential,14.18,2720287,21995360,3117985,8.085676254012904,61247.2,3998.4,24966.6,1233.4,0.1305659687299991,0.020138063454329343,25923.4,0.4232585326349613
2019,WI,Transportation,13.85,2,1234,171,617.0,61247.2,3998.4,24966.6,1233.4,0.1305659687299991,0.020138063454329343,25923.4,0.4232585326349613
2019,WV,Commercial,9.16,145225,7567130,693448,52.10624892408332,59470.8,7125.4,22073.0,1372.6,0.23962684208048318,0.023080234333488027,27575.8,0.4636863805430564
2019,WV,Industrial,6.02,11562,14526664,875173,1256.4144611658883,59470.8,7125.4,22073.0,1372.6,0.23962684208048318,0.023080234333488027,27575.8,0.4636863805430564
2019,WV,Residential,11.25,857666,11153219,1254560,13.004151965916803,59470.8,7125.4,22073.0,1372.6,0.23962684208048318,0.023080234333488027,27575.8,0.4636863805430564
2019,WV,Transportation,0.0,0,0,0,,59470.8,7125.4,22073.0,1372.6,0.23962684208048318,0.023080234333488027,27575.8,0.4636863805430564
2019,WY,Commercial,9.64,58325,3575477,344712,61.30264894984998,34666.8,2059.6,14871.8,3155.8,0.11882261991300032,0.0910323421832993,13334.6,0.3846504436521398
2019,WY,Industrial,6.73,11294,10338641,695295,915.410040729591,34666.8,2059.6,14871.8,3155.8,0.11882261991300032,0.0910323421832993,13334.6,0.3846504436521398
2019,WY,Residential,11.18,274881,2849378,318423,10.3658601358406,34666.8,2059.6,14871.8,3155.8,0.11882261991300032,0.0910323421832993,13334.6,0.3846504436521398
2019,WY,Transportation,0.0,0,0,0,,34666.8,2059.6,14871.8,3155.8,0.11882261991300032,0.0910323421832993,13334.6,0.3846504436521398
2020,AK,Commercial,19.58,61993,2524116,494103,40.71614537125159,11066.0,43.4,5110.4,119.6,0.00784384601482017,0.010807879992770648,4363.8,0.39434303271281407
2020,AK,Industrial,15.88,1129,1304415,207206,1155.3720106288752,11066.0,43.4,5110.4,119.6,0.00784384601482017,0.010807879992770648,4363.8,0.39434303271281407
2020,AK,Residential,22.57,315208,2089046,471526,6.627515799091394,11066.0,43.4,5110.4,119.6,0.00784384601482017,0.010807879992770648,4363.8,0.39434303271281407
2020,AK,Transportation,0.0,0,0,0,,11066.0,43.4,5110.4,119.6,0.00784384601482017,0.010807879992770648,4363.8,0.39434303271281407
2020,AL,Commercial,11.55,371888,21307775,2460395,57.29621552725552,114955.6,13493.6,40891.8,1612.6000000000001,0.23476194287185662,0.014028024733027361,38138.2,0.3317646117283542
2020,AL,Industrial,5.87,7240,30756789,1806524,4248.175276243094,114955.6,13493.6,40891.8,1612.6000000000001,0.23476194287185662,0.014028024733027361,38138.2,0.3317646117283542
2020,AL,Residential,12.58,2280741,31331041,3939867,13.73722005260571,114955.6,13493.6,40891.8,1612.6000000000001,0.23476194287185662,0.014028024733027361,38138.2,0.3317646117283542
2020,AL,Transportation,0.0,0,0,0,,114955.6,13493.6,40891.8,1612.6000000000001,0.23476194287185662,0.014028024733027361,38138.2,0.3317646117283542
2020,AR,Commercial,8.61,197869,11110416,956720,56.15036210826355,59341.2,1809.8,26914.0,861.2,0.06099640721791942,0.014512682588151235,22522.0,0.3795339494314237
2020,AR,Industrial,5.89,35978,16760182,987435,465.84529434654513,59341.2,1809.8,26914.0,861.2,0.06099640721791942,0.014512682588151235,22522.0,0.3795339494314237
2020,AR,Residential,10.41,1413490,17980206,1871422,12.720433819836009,59341.2,1809.8,26914.0,861.2,0.06099640721791942,0.014512682588151235,22522.0,0.3795339494314237
2020,AR,Transportation,13.32,2,199,27,99.5,59341.2,1809.8,26914.0,861.2,0.06099640721791942,0.014512682588151235,22522.0,0.3795339494314237
2020,AZ,Commercial,10.11,331229,29128178,2944348,87.93969730911243,108458.8,12341.0,41698.2,6121.199999999999,0.2275702847532888,0.056438020704636216,34269.4,0.31596698469833706
2020,AZ,Industrial,6.07,7595,14113139,856644,1858.2144832126398,108458.8,12341.0,41698.2,6121.199999999999,0.2275702847532888,0.056438020704636216,34269.4,0.31596698469833706
2020,AZ,Residential,12.27,2896339,38707416,4751047,13.364256048756724,108458.8,12341.0,41698.2,6121.199999999999,0.2275702847532888,0.056438020704636216,34269.4,0.31596698469833706
2020,AZ,Transportation,9.38,2,11341,1064,5670.5,108458.8,12341.0,41698.2,6121.199999999999,0.2275702847532888,0.056438020704636216,34269.4,0.31596698469833706
2020,CA,Commercial,17.53,1725533,107006347,18757401,62.013503653653686,312221.2,86381.6,56852.0,45645.00000000001,0.5533359041602556,0.1461944288216175,74914.4,0.23994014499976296
2020,CA,Industrial,14.27,148130,47630882,6797215,321.54784311078106,312221.2,86381.6,56852.0,45645.00000000001,0.5533359041602556,0.1461944288216175,74914.4,0.23994014499976296
2020,CA,Residential,20.45,13834719,94934563,19413314,6.862052131308197,312221.2,86381.6,56852.0,45645.00000000001,0.5533359041602556,0.1461944288216175,74914.4,0.23994014499976296
2020,CA,Transportation,10.07,13,602880,60682,46375.38461538462,312221.2,86381.6,56852.0,45645.00000000001,0.5533359041602556,0.1461944288216175,74914.4,0.23994014499976296
2020,CO,Commercial,10.29,384518,20042218,2062508,52.12296433456951,70528.0,12235.0,22787.4,10808.6,0.3469544010889292,0.15325260889292197,21837.0,0.30962171052631576
2020,CO,Industrial,7.48,15209,15431465,1154897,1014.627194424354,70528.0,12235.0,22787.4,10808.6,0.3469544010889292,0.15325260889292197,21837.0,0.30962171052631576
2020,CO,Residential,12.36,2400357,20482502,2531337,8.53310653373644,70528.0,12235.0,22787.4,10808.6,0.3469544010889292,0.15325260889292197,21837.0,0.30962171052631576
2020,CO,Transportation,8.64,1,94079,8126,94079.0,70528.0,12235.0,22787.4,10808.6,0.3469544010889292,0.15325260889292197,21837.0,0.30962171052631576
2020,CT,Commercial,16.58,154894,11145896,1848336,71.95821658682712,41104.8,19540.2,322.6,403.0,0.9507502773398727,0.009804207781086392,15377.6,0.37410716023432783
2020,CT,Industrial,13.07,4130,2860291,373836,692.564406779661,41104.8,19540.2,322.6,403.0,0.9507502773398727,0.009804207781086392,15377.6,0.37410716023432783
2020,CT,Residential,22.71,1521112,12981839,2948780,8.534439936046788,41104.8,19540.2,322.6,403.0,0.9507502773398727,0.009804207781086392,15377.6,0.37410716023432783
2020,CT,Transportation,13.34,3,125647,16768,41882.333333333336,41104.8,19540.2,322.6,403.0,0.9507502773398727,0.009804207781086392,15377.6,0.37410716023432783
2020,DC,Commercial,11.85,26672,6814560,807759,255.49490101979603,167.6,18.6,0.0,18.6,0.2219570405727924,0.1109785202863962,41.2,0.24582338902147974
2020,DC,Industrial,7.99,1,186344,14881,186344.0,167.6,18.6,0.0,18.6,0.2219570405727924,0.1109785202863962,41.2,0.24582338902147974
2020,DC,Residential,12.63,290466,2452589,309841,8.44363539966812,167.6,18.6,0.0,18.6,0.2219570405727924,0.1109785202863962,41.2,0.24582338902147974
2020,DC,Transportation,9.6,3,332282,31906,110760.66666666667,167.6,18.6,0.0,18.6,0.2219570405727924,0.1109785202863962,41.2,0.24582338902147974
2020,DE,Commercial,9.18,56764,4082497,374876,71.92053061799733,13489.6,5795.6,203.8,77.4,0.8592693630648797,0.005737753528644289,6373.0,0.47243802633139603
2020,DE,Industrial,6.7,878,2055420,137784,2341.0250569476084,13489.6,5795.6,203.8,77.4,0.8592693630648797,0.005737753528644289,6373.0,0.47243802633139603
2020,DE,Residential,12.56,446276,4991134,627031,11.183962390986744,13489.6,5795.6,203.8,77.4,0.8592693630648797,0.005737753528644289,6373.0,0.47243802633139603
2020,DE,Transportation,0.0,0,0,0,,13489.6,5795.6,203.8,77.4,0.8592693630648797,0.005737753528644289,6373.0,0.47243802633139603
2020,FL,Commercial,8.85,1256569,92493736,8181315,73.60816318085199,247331.6,9393.6,111460.8,8462.4,0.07595956198075782,0.03421479503629944,105665.2,0.42722078375751416
2020,FL,Industrial,7.15,22587,16572954,1185729,733.7386107052729,247331.6,9393.6,111460.8,8462.4,0.07595956198075782,0.03421479503629944,105665.2,0.42722078375751416
2020,FL,Residential,11.27,9731237,133298869,15021436,13.698039519538986,247331.6,9393.6,111460.8,8462.4,0.07595956198075782,0.03421479503629944,105665.2,0.42722078375751416
2020,FL,Transportation,7.69,2,74612,5739,37306.0,247331.6,9393.6,111460.8,8462.4,0.07595956198075782,0.03421479503629944,105665.2,0.42722078375751416
2020,GA,Commercial,10.08,592220,44301529,4466257,74.80586437472562,149115.6,17028.2,54506.6,6390.2,0.22838924968279645,0.04285400052040162,52168.799999999996,0.34985474356807733
2020,GA,Industrial,5.77,23822,30807724,1777389,1293.2467467047268,149115.6,17028.2,54506.6,6390.2,0.22838924968279645,0.04285400052040162,52168.799999999996,0.34985474356807733
2020,GA,Residential,12.02,4487431,58220280,6995859,12.974078041534232,149115.6,17028.2,54506.6,6390.2,0.22838924968279645,0.04285400052040162,52168.799999999996,0.34985474356807733
2020,GA,Transportation,5.39,1,140609,7584,140609.0,149115.6,17028.2,54506.6,6390.2,0.22838924968279645,0.04285400052040162,52168.799999999996,0.34985474356807733
2020,HI,Commercial,28.41,59734,2684301,762527,44.937573241370075,11974.0,1289.4,3616.8,1119.4,0.2153666276933356,0.09348588608652081,4319.8,0.3607649908134291
2020,HI,Industrial,24.45,816,3263346,797940,3999.198529411765,11974.0,1289.4,3616.8,1119.4,0.2153666276933356,0.09348588608652081,4319.8,0.3607649908134291
2020,HI,Residential,30.28,442002,2849114,862771,6.445930108913534,11974.0,1289.4,3616.8,1119.4,0.2153666276933356,0.09348588608652081,4319.8,0.3607649908134291
2020,HI,Transportation,0.0,0,0,0,,11974.0,1289.4,3616.8,1119.4,0.2153666276933356,0.09348588608652081,4319.8,0.3607649908134291
2020,IA,Commercial,9.96,243762,11605738,1155688,47.610940179355275,85332.8,6007.200000000001,35195.2,22681.0,0.1407946299664373,0.26579462996643727,19640.600000000002,0.23016471977949865
2020,IA,Industrial,6.43,9507,24466641,1572418,2573.539602398233,85332.8,6007.200000000001,35195.2,22681.0,0.1407946299664373,0.26579462996643727,19640.600000000002,0.23016471977949865
2020,IA,Residential,12.46,1403386,14567483,1815028,10.380239648963293,85332.8,6007.200000000001,35195.2,22681.0,0.1407946299664373,0.26579462996643727,19640.600000000002,0.23016471977949865
2020,IA,Transportation,0.0,0,0,0,,85332.8,6007.200000000001,35195.2,22681.0,0.1407946299664373,0.26579462996643727,19640.600000000002,0.23016471977949865
2020,ID,Commercial,7.75,114707,6309927,488956,55.009084014053194,20850.8,3264.2,6934.0,2577.0,0.3131006963761582,0.12359238014848352,2243.6000000000004,0.1076025859919044
2020,ID,Industrial,6.23,28759,9180674,571938,319.22785910497583,20850.8,3264.2,6934.0,2577.0,0.3131006963761582,0.12359238014848352,2243.6000000000004,0.1076025859919044
2020,ID,Residential,9.95,782559,8970751,892473,11.463354200769526,20850.8,3264.2,6934.0,2577.0,0.3131006963761582,0.12359238014848352,2243.6000000000004,0.1076025859919044
2020,ID,Transportation,0.0,0,0,0,,20850.8,3264.2,6934.0,2577.0,0.3131006963761582,0.12359238014848352,2243.6000000000004,0.1076025859919044
2020,IL,Commercial,9.15,628868,45486577,4160567,72.33088183847802,177769.2,78979.2,7796.0,12840.400000000001,0.8885588729656205,0.07223073513297017,52156.399999999994,0.2933939062559768
2020,IL,Industrial,6.7,5561,40362204,2703056,7258.083797878079,177769.2,78979.2,7796.0,12840.400000000001,0.8885588729656205,0.07223073513297017,52156.399999999994,0.2933939062559768
2020,IL,Residential,13.04,5339610,46170538,6021966,8.646799672635268,177769.2,78979.2,7796.0,12840.400000000001,0.8885588729656205,0.07223073513297017,52156.399999999994,0.2933939062559768
2020,IL,Transportation,6.56,3,449958,29507,149986.0,177769.2,78979.2,7796.0,12840.400000000001,0.8885588729656205,0.07223073513297017,52156.399999999994,0.2933939062559768
2020,IN,Commercial,11.21,363465,21996478,2465067,60.518834000522745,109256.4,10477.0,39719.2,6437.2,0.1917873918598819,0.058918287624340544,46423.6,0.424905085651733
2020,IN,Industrial,6.98,19383,42262910,2949718,2180.4111850590725,109256.4,10477.0,39719.2,6437.2,0.1917873918598819,0.058918287624340544,46423.6,0.424905085651733
2020,IN,Residential,12.83,2920266,32878355,4217038,11.258684996503742,109256.4,10477.0,39719.2,6437.2,0.1917873918598819,0.058918287624340544,46423.6,0.424905085651733
2020,IN,Transportation,10.21,1,18001,1839,18001.0,109256.4,10477.0,39719.2,6437.2,0.1917873918598819,0.058918287624340544,46423.6,0.424905085651733
2020,KS,Commercial,10.4,236430,14843319,1544299,62.78103032610075,67924.8,12561.0,21262.4,13697.6,0.36985018726591756,0.2016583044778932,17781.200000000004,0.26177773066685517
2020,KS,Industrial,7.3,23979,11048183,806298,460.7441094290838,67924.8,12561.0,21262.4,13697.6,0.36985018726591756,0.2016583044778932,17781.200000000004,0.26177773066685517
2020,KS,Residential,12.85,1282532,13592444,1747076,10.5981324442587,67924.8,12561.0,21262.4,13697.6,0.36985018726591756,0.2016583044778932,17781.200000000004,0.26177773066685517
2020,KS,Transportation,0.0,0,0,0,,67924.8,12561.0,21262.4,13697.6,0.36985018726591756,0.2016583044778932,17781.200000000004,0.26177773066685517
2020,KY,Commercial,10.34,312014,18061357,1867406,57.886367278391354,70396.0,1665.6,33381.8,156.8,0.04732087050400591,0.00222739928405023,32727.0,0.4648985737826013
2020,KY,Industrial,5.31,5982,27803946,1477126,4647.934804413239,70396.0,1665.6,33381.8,156.8,0.04732087050400591,0.00222739928405023,32727.0,0.4648985737826013
2020,KY,Residential,10.87,2013910,25935096,2818425,12.877981637709729,70396.0,1665.6,33381.8,156.8,0.04732087050400591,0.00222739928405023,32727.0,0.4648985737826013
2020,KY,Transportation,0.0,0,0,0,,70396.0,1665.6,33381.8,156.8,0.04732087050400591,0.00222739928405023,32727.0,0.4648985737826013
2020,LA,Commercial,8.85,296222,22398708,1982599,75.61459986091512,102314.4,6031.0,34144.0,965.0,0.1178915186914061,0.009431712447123769,43976.0,0.429812421320948
2020,LA,Industrial,4.88,19276,36276417,1770445,1881.9473438472712,102314.4,6031.0,34144.0,965.0,0.1178915186914061,0.009431712447123769,43976.0,0.429812421320948
2020,LA,Residential,9.67,2112928,30440746,2942989,14.406901702282331,102314.4,6031.0,34144.0,965.0,0.1178915186914061,0.009431712447123769,43976.0,0.429812421320948
2020,LA,Transportation,8.77,1,10814,948,10814.0,102314.4,6031.0,34144.0,965.0,0.1178915186914061,0.009431712447123769,43976.0,0.429812421320948
2020,MA,Commercial,16.03,411448,23120500,3706930,56.19300616359783,52009.6,22055.4,2136.2,2202.0,0.8481280379006954,0.04233833753768535,19053.6,0.3663477511843967
2020,MA,Industrial,14.51,10877,6220376,902346,571.8834237381631,52009.6,22055.4,2136.2,2202.0,0.8481280379006954,0.04233833753768535,19053.6,0.3663477511843967
2020,MA,Residential,21.97,2817549,20345178,4468961,7.220878146218575,52009.6,22055.4,2136.2,2202.0,0.8481280379006954,0.04233833753768535,19053.6,0.3663477511843967
2020,MA,Transportation,6.24,2,323287,20159,161643.5,52009.6,22055.4,2136.2,2202.0,0.8481280379006954,0.04233833753768535,19053.6,0.3663477511843967
2020,MD,Commercial,9.72,256738,26451864,2572151,103.0305759178618,55234.4,23917.2,2117.2,1100.6000000000001,0.8660255203279116,0.01992598815231088,21586.4,0.39081441999913097
2020,MD,Industrial,7.81,8966,3381895,264111,377.19105509703326,55234.4,23917.2,2117.2,1100.6000000000001,0.8660255203279116,0.01992598815231088,21586.4,0.39081441999913097
2020,MD,Residential,13.01,2376983,27306375,3551281,11.487829319772166,55234.4,23917.2,2117.2,1100.6000000000001,0.8660255203279116,0.01992598815231088,21586.4,0.39081441999913097
2020,MD,Transportation,7.79,5,488906,38082,97781.2,55234.4,23917.2,2117.2,1100.6000000000001,0.8660255203279116,0.01992598815231088,21586.4,0.39081441999913097
2020,ME,Commercial,12.56,97575,3815653,479414,39.1048219318473,19498.8,8512.4,2.4,3178.2000000000003,0.8731203971526453,0.16299464582435844,4904.0,0.2515026565737379
2020,ME,Industrial,8.86,2681,2625824,232770,979.4196195449459,19498.8,8512.4,2.4,3178.2000000000003,0.8731203971526453,0.16299464582435844,4904.0,0.2515026565737379
2020,ME,Residential,16.81,717559,4905263,824665,6.836041356877971,19498.8,8512.4,2.4,3178.2000000000003,0.8731203971526453,0.16299464582435844,4904.0,0.2515026565737379
2020,ME,Transportation,0.0,0,0,0,,19498.8,8512.4,2.4,3178.2000000000003,0.8731203971526453,0.16299464582435844,4904.0,0.2515026565737379
2020,MI,Commercial,11.71,546115,35490797,4156478,64.98777180630454,118411.2,7872.4,44710.8,6394.6,0.13296715175591498,0.05400333752212629,38797.2,0.3276480603186185
2020,MI,Industrial,7.24,5580,25654081,1858134,4597.5055555555555,118411.2,7872.4,44710.8,6394.6,0.13296715175591498,0.05400333752212629,38797.2,0.3276480603186185
